cod_ibge,COD_idf,indice,pesos
3202207,d5_c3,"0,9317024887",3536
3202207,d5,"0,9736519608",3536
3202207,d6_c2_i1,"0,8659502262",3536
3202207,d6_c2,"0,8659502262",3536
3202207,d6_c3_i1,"0,9912330317",3536
3202207,d6_c3,"0,9912330317",3536
3202207,d6_c4_i1,"0,8619909502",3536
3202207,d6_c4_i2,"0,9912330317",3536
3202207,d6_c4,"0,926611991",3536
3202207,d6_c5_i1,"0,9951923077",3536
3202207,d6_c5,"0,8865950226",3536
3202207,d6_c6_i1,"0,8950791855",3536
3202207,d6_c6_i2,"0,915158371",3536
3202207,d6_c6,"0,9051187783",3536
3202207,d6_c7_i1,"0,957861991",3536
3202207,d6_c7_i2,"0,9946266968",3536
3202207,d6_c7,"0,9762443439",3536
3202207,d6_c8_i1,"0,433540724",3536
3202207,d6_c8_i2,"0,4827488688",3536
3202207,d6_c8,"0,4581447964",3536
3202207,d6,"0,8762372738",3536
3202207,idf,"0,7215801304",3536
3201902,d1_c1_i1,"0,7166144201",3190
3201902,d1_c1_i2,"0,4642633229",3190
3201902,d1_c1_i3,"0,3931034483",3190
3201902,d1_c1,"0,5246603971",3190
3201902,d1_c2_i1,"0,8194357367",3190
3201902,d1_c2_i2,"0,8736677116",3190
3201902,d1_c2_i3,"0,9984326019",3190
3201902,d1_c2,"0,8971786834",3190
3201902,d1_c3_i1,"0,602507837",3190
3201902,d1_c3_i2,"0,5937304075",3190
3201902,d1_c3,"0,5981191223",3190
3201902,d1_c4_i2,"0,9993730408",3190
3201902,d1_c4_i3,"0,9918495298",3190
3201902,d1_c4,"0,9970741902",3190
3201902,d1_c5_i1,"0,9843260188",3190
3201902,d1_c5_i2,"0,9987460815",3190
3201902,d1_c5,"0,9915360502",3190
3201902,d1_c6_i1,"0,4228840125",3190
3201902,d1_c6_i2,"0,7482758621",3190
3201902,d1_c6,"0,5855799373",3190
3201902,d1,"0,7991640543",3190
3201902,d2_c1_i1,"0,8670846395",3190
3201902,d2_c1_i2,"0,9272727273",3190
3201902,d2_c1_i3,"0,9686520376",3190
3201902,d2_c1_i4,"0,9830721003",3190
3201902,d2_c1_i5,"0,9655172414",3190
3201902,d2_c1,"0,9423197492",3190
3201902,d2_c2_i1,"0,5620689655",3190
3201902,d2_c2_i2,"0,2893416928",3190
3201902,d2_c2_i3,"0,04702194357",3190
3201902,d2_c2_i4,"0,04702194357",3190
3201902,d2_c2,"0,2363636364",3190
3201902,d2,"0,5893416928",3190
3201902,d3_c1_i1,"0,9413793103",3190
3201902,d3_c1_i2,"0,4282131661",3190
3201902,d3_c1,"0,6847962382",3190
3201902,d3_c2_i1,"0,1805642633",3190
3201902,d3_c2_i2,"0,9887147335",3190
3201902,d3_c2,"0,5846394984",3190
3201902,d3_c3_i1,"0,1131661442",3190
3201902,d3_c3_i2,"0,007210031348",3190
3201902,d3_c3,"0,06018808777",3190
3201902,d3,"0,4432079415",3190
3201902,d4_c1_i1,"0,9780564263",3190
3201902,d4_c1_i2,"0,7890282132",3190
3201902,d4_c1_i3,"0,9435736677",3190
3201902,d4_c1,"0,9035527691",3190
3201902,d4_c2_i1,"0,9081504702",3190
3201902,d4_c2_i2,"0,7912225705",3190
3201902,d4_c2_i3,"0,5736677116",3190
3201902,d4_c2,"0,7576802508",3190
3201902,d4_c3_i1,"0,9081504702",3190
3201902,d4_c3_i2,"0,7912225705",3190
3201902,d4_c3,"0,8496865204",3190
3201902,d4_c4_i1,"0,7840125392",3190
3201902,d4_c4,"0,7840125392",3190
3201902,d4,"0,8237330199",3190
3201902,d5_c2_i1,"0,9357366771",3190
3201902,d5_c2_i2,"0,9905956113",3190
3201902,d5_c2_i3,"0,9673981191",3190
3201902,d5_c2,"0,9645768025",3190
3201902,d5_c3_i1,"0,8476489028",3190
3201902,d5_c3_i2,"0,939184953",3190
3201902,d5_c3,"0,8934169279",3190
3201902,d5,"0,9526645768",3190
3201902,d6_c2_i1,"0,8257053292",3190
3201902,d6_c2,"0,8257053292",3190
3201902,d6_c3_i1,"0,9695924765",3190
3201902,d6_c3,"0,9695924765",3190
3201902,d6_c4_i1,"0,3141065831",3190
3201902,d6_c4_i2,"0,9971786834",3190
3201902,d6_c4,"0,6556426332",3190
3201902,d6_c5_i1,"0,994984326",3190
3201902,d6_c5,"0,8838557994",3190
3201902,d6_c6_i1,"0,4253918495",3190
3201902,d6_c6_i2,"0,765830721",3190
3201902,d6_c6,"0,5956112853",3190
3201902,d6_c7_i1,"0,9611285266",3190
3201902,d6_c7_i2,"0,9626959248",3190
3201902,d6_c7,"0,9619122257",3190
3201902,d6_c8_i1,"0,2849529781",3190
3201902,d6_c8_i2,"0,34169279",3190
3201902,d6_c8,"0,313322884",3190
3201902,d6,"0,7757053292",3190
3201902,idf,"0,7306361024",3190
3201407,d1_c1_i1,"0,7530036323",3579
3201407,d1_c1_i2,"0,5414920369",3579
3201407,d1_c1_i3,"0,4755518301",3579
3201407,d1_c1,"0,5900158331",3579
3201407,d1_c2_i1,"0,768650461",3579
3201407,d1_c2_i2,"0,8885163453",3579
3201407,d1_c2_i3,"0,9983235541",3579
3201407,d1_c2,"0,8851634535",3579
3201407,d1_c3_i1,"0,351494831",3579
3201407,d1_c3_i2,"0,5828443699",3579
3201407,d1_c3,"0,4671696004",3579
3201407,d1_c4_i2,"0,999161777",3579
3201407,d1_c4_i3,"0,9768091646",3579
3201407,d1_c4,"0,9919903139",3579
3201407,d1_c5_i1,"0,9810002794",3579
3201407,d1_c5_i2,"0,9977647388",3579
3201407,d1_c5,"0,9893825091",3579
3201407,d1_c6_i1,"0,5280804694",3579
3201407,d1_c6_i2,"0,8580609109",3579
3201407,d1_c6,"0,6930706901",3579
3201407,d1,"0,8023989143",3579
3201407,d2_c1_i1,"0,889633976",3579
3201407,d2_c1_i2,"0,9200894104",3579
3201407,d2_c1_i3,"0,9552947751",3579
3201407,d2_c1_i4,"0,9715004191",3579
3201407,d2_c1_i5,"0,9533389215",3579
3201407,d2_c1,"0,9379715004",3579
3201407,d2_c2_i1,"0,6146968427",3579
3201407,d2_c2_i2,"0,3867001956",3579
3201407,d2_c2_i3,"0,08913104219",3579
3201407,d2_c2_i4,"0,08913104219",3579
3201407,d2_c2,"0,2949147807",3579
3201407,d2,"0,6164431405",3579
3201407,d3_c1_i1,"0,939927354",3579
3201407,d3_c1_i2,"0,374965074",3579
3201407,d3_c1,"0,657446214",3579
3201407,d3_c2_i1,"0,1844090528",3579
3201407,d3_c2_i2,"0,9091925119",3579
3201407,d3_c2,"0,5468007823",3579
3201407,d3_c3_i1,"0,1003073484",3579
3201407,d3_c3_i2,"0,008102822017",3579
3201407,d3_c3,"0,05420508522",3579
3201407,d3,"0,4194840272",3579
3201407,d4_c1_i1,"0,9765297569",3579
3201407,d4_c1_i2,"0,7415479184",3579
3201407,d4_c1_i3,"0,9256775636",3579
3201407,d4_c1,"0,8812517463",3579
3201407,d4_c2_i1,"0,8488404582",3579
3201407,d4_c2_i2,"0,5152277172",3579
3201407,d4_c2_i3,"0,4364347583",3579
3201407,d4_c2,"0,6001676446",3579
3201407,d4_c3_i1,"0,8488404582",3579
3201407,d4_c3_i2,"0,5152277172",3579
3201407,d4_c3,"0,6820340877",3579
3201407,d4_c4_i1,"0,7342833194",3579
3201407,d4_c4,"0,7342833194",3579
3201407,d4,"0,7244341995",3579
3201407,d5_c2_i1,"0,9673093043",3579
3201407,d5_c2_i2,"0,999161777",3579
3201407,d5_c2_i3,"0,9916177703",3579
3201407,d5_c2,"0,9860296172",3579
3201407,d5_c3_i1,"0,8901927913",3579
3201407,d5_c3_i2,"0,9798826488",3579
3201407,d5_c3,"0,93503772",3579
3201407,d5,"0,9736891124",3579
3201407,d6_c2_i1,"0,9150600726",3579
3201407,d6_c2,"0,9150600726",3579
3201407,d6_c3_i1,"0,9986029617",3579
3201407,d6_c3,"0,9986029617",3579
3201407,d6_c4_i1,"0,7845766974",3579
3201407,d6_c4_i2,"0,9972059234",3579
3201407,d6_c4,"0,8908913104",3579
3201407,d6_c5_i1,"0,9963677005",3579
3201407,d6_c5,"0,9639564124",3579
3201407,d6_c6_i1,"0,7708857223",3579
3201407,d6_c6_i2,"0,8365465214",3579
3201407,d6_c6,"0,8037161218",3579
3201407,d6_c7_i1,"0,9960882928",3579
3201407,d6_c7_i2,"0,9966471081",3579
3201407,d6_c7,"0,9963677005",3579
3201407,d6_c8_i1,"0,7412685108",3579
3201407,d6_c8_i2,"0,7664151998",3579
3201407,d6_c8,"0,7538418553",3579
3201407,d6,"0,9153045543",3579
3201407,idf,"0,7419589914",3579
3201001,d1_c1_i1,"0,7909681834",2923
3201001,d1_c1_i2,"0,5986999658",2923
3201001,d1_c1_i3,"0,5357509408",2923
3201001,d1_c1,"0,6418063633",2923
3201001,d1_c2_i1,"0,857338351",2923
3201001,d1_c2_i2,"0,8730756073",2923
3201001,d1_c2_i3,"0,9986315429",2923
3201001,d1_c2,"0,9096818337",2923
3201001,d1_c3_i1,"0,359904208",2923
3201001,d1_c3_i2,"0,6199110503",2923
3201001,d1_c3,"0,4899076291",2923
3201001,d1_c4_i2,"0,9986315429",2923
3201001,d1_c4_i3,"0,9763941156",2923
3201001,d1_c4,"0,9916752195",2923
3201001,d1_c5_i1,"0,9801573726",2923
3201001,d1_c5_i2,"0,9972630859",2923
3201001,d1_c5,"0,9887102292",2923
3201001,d1_c6_i1,"0,417721519",2923
3201001,d1_c6_i2,"0,6879917893",2923
3201001,d1_c6,"0,5528566541",2923
3201001,d1,"0,796376847",2923
3201001,d2_c1_i1,"0,8696544646",2923
3201001,d2_c1_i2,"0,8915497776",2923
3201001,d2_c1_i3,"0,9476565173",2923
3201001,d2_c1_i4,"0,9579199453",2923
3201001,d2_c1_i5,"0,9428669176",2923
3201001,d2_c1,"0,9219295245",2923
3201001,d2_c2_i1,"0,5791994526",2923
3201001,d2_c2_i2,"0,3629832364",2923
3201001,d2_c2_i3,"0,03592199795",2923
3201001,d2_c2_i4,"0,03592199795",2923
3201001,d2_c2,"0,2535066712",2923
3201001,d2,"0,5877180978",2923
3201001,d3_c1_i1,"0,9326034896",2923
3201001,d3_c1_i2,"0,3109818679",2923
3201001,d3_c1,"0,6217926788",2923
3201001,d3_c2_i1,"0,1252138214",2923
3201001,d3_c2_i2,"0,7088607595",2923
3201001,d3_c2,"0,4170372905",2923
3201001,d3_c3_i1,"0,0444748546",2923
3201001,d3_c3_i2,"0,005815942525",2923
3201001,d3_c3,"0,02514539856",2923
3201001,d3,"0,3546584559",2923
3201001,d4_c1_i1,"0,9941840575",2923
3201001,d4_c1_i2,"0,661991105",2923
3201001,d4_c1_i3,"0,8556277797",2923
3201001,d4_c1,"0,8372676474",2923
3201001,d4_c2_i1,"0,8959972631",2923
3201001,d4_c2_i2,"0,3989052343",2923
3201001,d4_c2_i3,"0,5627779678",2923
3201001,d4_c2,"0,6192268218",2923
3201001,d4_c3_i1,"0,8959972631",2923
3201001,d4_c3_i2,"0,3989052343",2923
3201001,d4_c3,"0,6474512487",2923
3201001,d4_c4_i1,"0,6548067054",2923
3201001,d4_c4,"0,6548067054",2923
3201001,d4,"0,6896881058",2923
3201001,d5_c2_i1,"0,962709545",2923
3201001,d5_c2_i2,"0,9900786863",2923
3201001,d5_c2_i3,"0,9852890866",2923
3201001,d5_c2,"0,9793591059",2923
3201001,d5_c3_i1,"0,9062606911",2923
3201001,d5_c3_i2,"0,9397878892",2923
3201001,d5_c3,"0,9230242901",2923
3201001,d5,"0,967461132",2923
3201001,d6_c2_i1,"0,8970236059",2923
3201001,d6_c2,"0,8970236059",2923
3201001,d6_c3_i1,"0,9931577147",2923
3201001,d6_c3,"0,9931577147",2923
3201001,d6_c4_i1,"0,7783099555",2923
3201001,d6_c4_i2,"0,9945261717",2923
3201001,d6_c4,"0,8864180636",2923
3201001,d6_c5_i1,"0,9907629148",2923
3201001,d6_c5,"0,8446801232",2923
3201001,d6_c6_i1,"0,7803626411",2923
3201001,d6_c6_i2,"0,8036264112",2923
3201001,d6_c6,"0,7919945262",2923
3201001,d6_c7_i1,"0,9955525145",2923
3201001,d6_c7_i2,"0,9993157715",2923
3201001,d6_c7,"0,997434143",2923
3201001,d6_c8_i1,"0,7122819022",2923
3201001,d6_c8_i2,"0,7211768731",2923
3201001,d6_c8,"0,7167293876",2923
3201001,d6,"0,8909296955",2923
3201001,idf,"0,7144720557",2923
3200904,d1_c1_i1,"0,78712257",7253
3200904,d1_c1_i2,"0,6052667862",7253
3200904,d1_c1_i3,"0,5510823108",7253
3200904,d1_c1,"0,647823889",7253
3200904,d1_c2_i1,"0,7938783951",7253
3200904,d1_c2_i2,"0,8151109886",7253
3200904,d1_c2_i3,"0,9982076382",7253
3200904,d1_c2,"0,869065674",7253
3200904,d1_c3_i1,"0,4935888598",7253
3200904,d1_c3_i2,"0,5932717496",7253
3200904,d1_c3,"0,5434303047",7253
3200904,d1_c4_i2,"0,9984833862",7253
3200904,d1_c4_i3,"0,9851096098",7253
3200904,d1_c4,"0,9945309987",7253
3200904,d1_c5_i1,"0,9811112643",7253
3200904,d1_c5_i2,"0,9976561423",7253
3200904,d1_c5,"0,9893837033",7253
3200904,d1_c6_i1,"0,4804908314",7253
3200904,d1_c6_i2,"0,8681924721",7253
3200904,d1_c6,"0,6743416517",7253
3200904,d1,"0,8169394602",7253
3200904,d2_c1_i1,"0,8149731146",7253
3200904,d2_c1_i2,"0,8567489315",7253
3200904,d2_c1_i3,"0,9296842686",7253
3200904,d2_c1_i4,"0,9513304839",7253
3200904,d2_c1_i5,"0,9256859231",7253
3200904,d2_c1,"0,8956845443",7253
3200904,d2_c2_i1,"0,5840341927",7253
3200904,d2_c2_i2,"0,3649524335",7253
3200904,d2_c2_i3,"0,05128912174",7253
3200904,d2_c2_i4,"0,05128912174",7253
3200904,d2_c2,"0,2628912174",7253
3200904,d2,"0,5792878809",7253
3200904,d3_c1_i1,"0,9039018337",7253
3200904,d3_c1_i2,"0,2574107266",7253
3200904,d3_c1,"0,5806562802",7253
3200904,d3_c2_i1,"0,179925548",7253
3200904,d3_c2_i2,"0,8415827933",7253
3200904,d3_c2,"0,5107541707",7253
3200904,d3_c3_i1,"0,1056114711",7253
3200904,d3_c3_i2,"0,008548186957",7253
3200904,d3_c3,"0,05707982904",7253
3200904,d3,"0,3828300933",7253
3200904,d4_c1_i1,"0,9857989797",7253
3200904,d4_c1_i2,"0,6656555908",7253
3200904,d4_c1_i3,"0,9307872604",7253
3200904,d4_c1,"0,860747277",7253
3200904,d4_c2_i1,"0,9171377361",7253
3200904,d4_c2_i2,"0,6542120502",7253
3200904,d4_c2_i3,"0,5827933269",7253
3200904,d4_c2,"0,7180477044",7253
3200904,d4_c3_i1,"0,9171377361",7253
3200904,d4_c3_i2,"0,6542120502",7253
3200904,d4_c3,"0,7856748931",7253
3200904,d4_c4_i1,"0,6575210258",7253
3200904,d4_c4,"0,6575210258",7253
3200904,d4,"0,7554977251",7253
3200904,d5_c2_i1,"0,9615331587",7253
3200904,d5_c2_i2,"0,9991727561",7253
3200904,d5_c2_i3,"0,9913139391",7253
3200904,d5_c2,"0,984006618",7253
3200904,d5_c3_i1,"0,9294085206",7253
3200904,d5_c3_i2,"0,9720115814",7253
3200904,d5_c3,"0,950710051",7253
3200904,d5,"0,9782388897",7253
3200904,d6_c2_i1,"0,8844616021",7253
3200904,d6_c2,"0,8844616021",7253
3200904,d6_c3_i1,"0,9995863781",7253
3200904,d6_c3,"0,9995863781",7253
3200904,d6_c4_i1,"0,7066041638",7253
3200904,d6_c4_i2,"0,9944850407",7253
3200904,d6_c4,"0,8505446022",7253
3200904,d6_c5_i1,"0,9953122846",7253
3200904,d6_c5,"0,835998897",7253
3200904,d6_c6_i1,"0,7068799118",7253
3200904,d6_c6_i2,"0,7774713911",7253
3200904,d6_c6,"0,7421756515",7253
3200904,d6_c7_i1,"0,9895215773",7253
3200904,d6_c7_i2,"0,9929684269",7253
3200904,d6_c7,"0,9912450021",7253
3200904,d6_c8_i1,"0,541293258",7253
3200904,d6_c8_i2,"0,5586653798",7253
3200904,d6_c8,"0,5499793189",7253
3200904,d6,"0,8567489315",7253
3200904,idf,"0,7282571634",7253
3200805,d1_c1_i1,"0,7740527673",5041
3200805,d1_c1_i2,"0,5988891093",5041
3200805,d1_c1_i3,"0,5429478278",5041
3200805,d1_c1,"0,6386299015",5041
3200805,d1_c2_i1,"0,7506447134",5041
3200805,d1_c2_i2,"0,8226542353",5041
3200805,d1_c2_i3,"0,9992065066",5041
3200805,d1_c2,"0,8575018184",5041
3200805,d1_c3_i1,"0,3328704622",5041
3200805,d1_c3_i2,"0,5570323349",5041
3200805,d1_c3,"0,4449513985",5041
3200805,d1_c4_i2,"0,9970243999",5041
3200805,d1_c4_i3,"0,9773854394",5041
3200805,d1_c4,"0,9914699464",5041
3200805,d1_c5_i1,"0,9849236263",5041
3200805,d1_c5_i2,"0,9978178933",5041
3200805,d1_c5,"0,9913707598",5041
3200805,d1_c6_i1,"0,4185677445",5041
3200805,d1_c6_i2,"0,7169212458",5041
3200805,d1_c6,"0,5677444951",5041
3200805,d1,"0,7845240457",5041
3200805,d2_c1_i1,"0,8226542353",5041
3200805,d2_c1_i2,"0,8680817298",5041
3200805,d2_c1_i3,"0,9206506646",5041
3200805,d2_c1_i4,"0,9426701051",5041
3200805,d2_c1_i5,"0,9170799445",5041
3200805,d2_c1,"0,8942273358",5041
3200805,d2_c2_i1,"0,6105931363",5041
3200805,d2_c2_i2,"0,414203531",5041
3200805,d2_c2_i3,"0,04999008133",5041
3200805,d2_c2_i4,"0,04999008133",5041
3200805,d2_c2,"0,2811942075",5041
3200805,d2,"0,5877107717",5041
3200805,d3_c1_i1,"0,9045824241",5041
3200805,d3_c1_i2,"0,288236461",5041
3200805,d3_c1,"0,5964094426",5041
3200805,d3_c2_i1,"0,1547312041",5041
3200805,d3_c2_i2,"0,9761951994",5041
3200805,d3_c2,"0,5654632017",5041
3200805,d3_c3_i1,"0,09521920254",5041
3200805,d3_c3_i2,"0,01150565364",5041
3200805,d3_c3,"0,05336242809",5041
3200805,d3,"0,4050783575",5041
3200805,d4_c1_i1,"0,9551676255",5041
3200805,d4_c1_i2,"0,6597897243",5041
3200805,d4_c1_i3,"0,8934735172",5041
3200805,d4_c1,"0,8361436223",5041
3200805,d4_c2_i1,"0,8664947431",5041
3200805,d4_c2_i2,"0,6074191629",5041
3200805,d4_c2_i3,"0,5358063876",5041
3200805,d4_c2,"0,6699067645",5041
3200805,d4_c3_i1,"0,8664947431",5041
3200805,d4_c3_i2,"0,6074191629",5041
3200805,d4_c3,"0,736956953",5041
3200805,d4_c4_i1,"0,6464987106",5041
3200805,d4_c4,"0,6464987106",5041
3200805,d4,"0,7223765126",5041
3200805,d5_c2_i1,"0,975996826",5041
3200805,d5_c2_i2,"0,9992065066",5041
3200805,d5_c2_i3,"0,9896845864",5041
3200805,d5_c2,"0,988295973",5041
3200805,d5_c3_i1,"0,9436619718",5041
3200805,d5_c3_i2,"0,9801626661",5041
3200805,d5_c3,"0,961912319",5041
3200805,d5,"0,983402764",5041
3200805,d6_c2_i1,"0,9313628248",5041
3200805,d6_c2,"0,9313628248",5041
3200805,d6_c3_i1,"0,99940488",5041
3200805,d6_c3,"0,99940488",5041
3200805,d6_c4_i1,"0,8627256497",5041
3200805,d6_c4_i2,"0,9918666931",5041
3200805,d6_c4,"0,9272961714",5041
3200805,d6_c5_i1,"0,9962309066",5041
3200805,d6_c5,"0,9819480262",5041
3200805,d6_c6_i1,"0,8619321563",5041
3200805,d6_c6_i2,"0,8926800238",5041
3200805,d6_c6,"0,8773060901",5041
3200805,d6_c7_i1,"0,9684586392",5041
3200805,d6_c7_i2,"0,9986113866",5041
3200805,d6_c7,"0,9835350129",5041
3200805,d6_c8_i1,"0,7905177544",5041
3200805,d6_c8_i2,"0,798452688",5041
3200805,d6_c8,"0,7944852212",5041
3200805,d6,"0,9369172783",5041
3200805,idf,"0,7366682883",5041
3200706,d1_c1_i1,"0,7805405405",1850
3200706,d1_c1_i2,"0,6232432432",1850
3200706,d1_c1_i3,"0,5518918919",1850
3200706,d1_c1,"0,6518918919",1850
3200706,d1_c2_i1,"0,7891891892",1850
3200706,d1_c2_i2,"0,892972973",1850
3200706,d1_c2_i3,"0,9978378378",1850
3200706,d1_c2,"0,8933333333",1850
3200706,d1_c3_i1,"0,3464864865",1850
3200706,d1_c3_i2,"0,6372972973",1850
3200706,d1_c3,"0,4918918919",1850
3200706,d1_c4_i2,"0,9994594595",1850
3200706,d1_c4_i3,"0,9702702703",1850
3200706,d1_c4,"0,9899099099",1850
3200706,d1_c5_i1,"0,9783783784",1850
3200706,d1_c5_i2,"0,9956756757",1850
3200706,d1_c5,"0,987027027",1850
3200706,d1_c6_i1,"0,1010810811",1850
3200706,d1_c6_i2,"0,6248648649",1850
3200706,d1_c6,"0,362972973",1850
3200706,d1,"0,7681467181",1850
3200706,d2_c1_i1,"0,8632432432",1850
3200706,d2_c1_i2,"0,9124324324",1850
3200706,d2_c1_i3,"0,9481081081",1850
3200706,d2_c1_i4,"0,9681081081",1850
3200706,d2_c1_i5,"0,947027027",1850
3200706,d2_c1,"0,9277837838",1850
3200706,d2_c2_i1,"0,6032432432",1850
3200706,d2_c2_i2,"0,3772972973",1850
3200706,d2_c2_i3,"0,04648648649",1850
3200706,d2_c2_i4,"0,04648648649",1850
3200706,d2_c2,"0,2683783784",1850
3200706,d2,"0,5980810811",1850
3200706,d3_c1_i1,"0,9421621622",1850
3200706,d3_c1_i2,"0,1821621622",1850
3200706,d3_c1,"0,5621621622",1850
3200706,d3_c2_i1,"0,1897297297",1850
3200706,d3_c2_i2,"0,9210810811",1850
3200706,d3_c2,"0,5554054054",1850
3200706,d3_c3_i1,"0,07891891892",1850
3200706,d3_c3_i2,"0,004864864865",1850
3200706,d3_c3,"0,04189189189",1850
3200706,d3,"0,3864864865",1850
3200706,d4_c1_i1,"0,887027027",1850
3200706,d4_c1_i2,"0,4983783784",1850
3200706,d4_c1_i3,"0,6908108108",1850
3200706,d4_c1,"0,6920720721",1850
3200706,d4_c2_i1,"0,7908108108",1850
3200706,d4_c2_i2,"0,4664864865",1850
3200706,d4_c2_i3,"0,5064864865",1850
3200706,d4_c2,"0,5879279279",1850
3200706,d4_c3_i1,"0,7908108108",1850
3200706,d4_c3_i2,"0,4664864865",1850
3200706,d4_c3,"0,6286486486",1850
3200706,d4_c4_i1,"0,4951351351",1850
3200706,d4_c4,"0,4951351351",1850
3200706,d4,"0,6009459459",1850
3200706,d5_c2_i1,"0,9778378378",1850
3200706,d5_c2_i2,"0,9972972973",1850
3200706,d5_c2_i3,"0,992972973",1850
3200706,d5_c2,"0,9893693694",1850
3200706,d5_c3_i1,"0,9221621622",1850
3200706,d5_c3_i2,"0,9616216216",1850
3200706,d5_c3,"0,9418918919",1850
3200706,d5,"0,9770870871",1850
3200706,d6_c2_i1,"0,8859459459",1850
3200706,d6_c2,"0,8859459459",1850
3200706,d6_c3_i1,"0,9983783784",1850
3200706,d6_c3,"0,9983783784",1850
3200706,d6_c4_i1,"0,7891891892",1850
3200706,d6_c4_i2,"0,9962162162",1850
3200706,d6_c4,"0,8927027027",1850
3200706,d6_c5_i1,"0,9940540541",1850
3200706,d6_c5,"0,8843243243",1850
3200706,d6_c6_i1,"0,4994594595",1850
3200706,d6_c6_i2,"0,9410810811",1850
3200706,d6_c6,"0,7202702703",1850
3200706,d6_c7_i1,"0,932972973",1850
3200706,d6_c7_i2,"0,9945945946",1850
3200706,d6_c7,"0,9637837838",1850
3200706,d6_c8_i1,"0,6243243243",1850
3200706,d6_c8_i2,"0,6556756757",1850
3200706,d6_c8,"0,64",1850
3200706,d6,"0,8731756757",1850
3200706,idf,"0,7006538324",1850
3200359,d1_c1_i1,"0,799016595",1627
3200359,d1_c1_i2,"0,606637984",1627
3200359,d1_c1_i3,"0,5513214505",1627
3200359,d1_c1,"0,6523253432",1627
3200359,d1_c2_i1,"0,9164105716",1627
3200359,d1_c2_i2,"0,9102642901",1627
3200359,d1_c2_i3,"0,9981561156",1627
3200359,d1_c2,"0,9416103258",1627
3200359,d1_c3_i1,"0,4376152428",1627
3200359,d1_c3_i2,"0,6533497234",1627
3200359,d1_c3,"0,5454824831",1627
3200359,d1_c4_i2,"0,9987707437",1627
3200359,d1_c4_i3,"0,975414874",1627
3200359,d1_c4,"0,9913952059",1627
3200359,d1_c5_i1,"0,9858635526",1627
3200359,d1_c5_i2,"0,9975414874",1627
3200359,d1_c5,"0,99170252",1627
3200359,d1_c6_i1,"0,1954517517",1627
3200359,d1_c6_i2,"0,6490473264",1627
3200359,d1_c6,"0,422249539",1627
3200359,d1,"0,7921093453",1627
3200359,d2_c1_i1,"0,8709280885",1627
3200359,d2_c1_i2,"0,8752304856",1627
3200359,d2_c1_i3,"0,9489858636",1627
3200359,d2_c1_i4,"0,9520590043",1627
3200359,d2_c1_i5,"0,9428395821",1627
3200359,d2_c1,"0,9180086048",1627
3200359,d2_c2_i1,"0,5347264905",1627
3200359,d2_c2_i2,"0,2741241549",1627
3200359,d2_c2_i3,"0,0221266134",1627
3200359,d2_c2_i4,"0,0221266134",1627
3200359,d2_c2,"0,213275968",1627
3200359,d2,"0,5656422864",1627
3200359,d3_c1_i1,"0,9459127228",1627
3200359,d3_c1_i2,"0,1788567916",1627
3200359,d3_c1,"0,5623847572",1627
3200359,d3_c2_i1,"0,0540872772",1627
3200359,d3_c2_i2,"0,6601106331",1627
3200359,d3_c2,"0,3570989551",1627
3200359,d3_c3_i1,"0,0221266134",1627
3200359,d3_c3_i2,0,1627
3200359,d3_c3,"0,0110633067",1627
3200359,d3,"0,3101823397",1627
3200359,d4_c1_i1,"0,98340504",1627
3200359,d4_c1_i2,"0,4990780578",1627
3200359,d4_c1_i3,"0,7098955132",1627
3200359,d4_c1,"0,7307928703",1627
3200359,d4_c2_i1,"0,7363245237",1627
3200359,d4_c2_i2,"0,3392747388",1627
3200359,d4_c2_i3,"0,4154886294",1627
3200359,d4_c2,"0,4970292973",1627
3200359,d4_c3_i1,"0,7363245237",1627
3200359,d4_c3_i2,"0,3392747388",1627
3200359,d4_c3,"0,5377996312",1627
3200359,d4_c4_i1,"0,4972341733",1627
3200359,d4_c4,"0,4972341733",1627
3200359,d4,"0,565713993",1627
3200359,d5_c2_i1,"0,9575906577",1627
3200359,d5_c2_i2,"0,9815611555",1627
3200359,d5_c2_i3,"0,9661954518",1627
3200359,d5_c2,"0,9684490883",1627
3200359,d5_c3_i1,"0,8924400738",1627
3200359,d5_c3_i2,"0,9502151199",1627
3200359,d5_c3,"0,9213275968",1627
3200359,d5,"0,963258895",1627
3200359,d6_c2_i1,"0,8776889982",1627
3200359,d6_c2,"0,8776889982",1627
3200359,d6_c3_i1,"0,9993853719",1627
3200359,d6_c3,"0,9993853719",1627
3200359,d6_c4_i1,"0,5507068224",1627
3200359,d6_c4_i2,"0,9975414874",1627
3200359,d6_c4,"0,7741241549",1627
3200359,d6_c5_i1,"0,995697603",1627
3200359,d6_c5,"0,889366933",1627
3200359,d6_c6_i1,"0,5857406269",1627
3200359,d6_c6_i2,"0,6054087277",1627
3200359,d6_c6,"0,5955746773",1627
3200359,d6_c7_i1,"0,987707437",1627
3200359,d6_c7_i2,"0,9969268593",1627
3200359,d6_c7,"0,9923171481",1627
3200359,d6_c8_i1,"0,4388444991",1627
3200359,d6_c8_i2,"0,4609711125",1627
3200359,d6_c8,"0,4499078058",1627
3200359,d6,"0,8222956361",1627
3200359,idf,"0,6698670826",1627
3200102,d1_c1_i1,"0,7747600572",4897
3200102,d1_c1_i2,"0,5674903002",4897
3200102,d1_c1_i3,"0,4984684501",4897
